date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK,0013.HK,0014.HK,0016.HK,0017.HK,0018.HK,0019.HK,0023.HK,0027.HK,0041.HK,0045.HK,0066.HK,0069.HK,0071.HK,0083.HK,0097.HK,0098.HK,0101.HK,0135.HK,0142.HK,0144.HK,0151.HK,0175.HK,0179.HK,0191.HK,0223.HK,0241.HK,0242.HK,0267.HK,0270.HK,0288.HK,0291.HK,0293.HK,0315.HK,0322.HK,0330.HK,0363.HK,0386.HK,0388.HK,0511.HK,0551.HK,0583.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0836.HK,0857.HK,0868.HK,0883.HK,0906.HK,0939.HK,0941.HK,0960.HK,0968.HK,0992.HK,1038.HK,1044.HK,1088.HK,1093.HK,1109.HK,1113.HK,1177.HK,1186.HK,1199.HK,1211.HK,1299.HK,1398.HK,1810.HK,1876.HK,1898.HK,1928.HK,1997.HK,2007.HK,2018.HK,2020.HK,2038.HK,2269.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2600.HK,2628.HK,3328.HK,3690.HK,3968.HK,3988.HK,6098.HK,6862.HK,9988.HK
2006-02-02,30.282728,23.298397,3.500788,2.613651,71.986816,14.48849,1.3572,11.681195,49.918705,12.217303,,11.763721,48.040905,21.789555,0.504822,40.001019,13.077497,4.654667,9.24916,6.477613,9.668966,10.141974,5.918185,5.328614,-0.733941,,8.891222,1.125375,-1.782032,10.461456,,0.514344,22.103964,2.66395,1.999211,1.26,5.62836,12.766672,1.984891,,6.312566,10.435697,1.995438,3.810498,50.926212,8.73088,1.713756,24.217539,20.125515,10.895678,0.165754,11.074067,2.687215,1.913489,4.899677,,2.792362,4.376383,0.490509,3.337025,,1.503255,21.148249,,,1.920006,13.071311,5.91619,4.083627,0.541924,2.945683,,0.169812,14.457242,7.934228,3.258885,,,,,,,,,4.492572,,12.233665,,2.198706,6.801287,3.778844,5.583295,,7.593016,6.732152,6.084786,1.946865,,,,,,
2006-02-03,29.713779,23.165876,3.490368,2.517173,71.4842,14.292435,1.331348,11.512882,49.628204,11.951025,,11.675491,47.376198,21.512569,0.504822,39.750484,12.914704,4.609476,9.24916,6.359119,9.428741,10.059519,5.890785,5.230842,-0.725473,,8.298471,1.125375,-1.796638,10.225482,,0.489456,21.953598,2.618798,1.980526,1.24,5.62836,12.487928,1.887044,,6.220546,10.325072,2.050258,3.749692,48.733036,8.599785,1.616081,23.705004,20.24675,10.507362,0.164349,11.232268,2.590668,1.923153,4.789158,,2.764157,4.261969,0.473787,3.236664,,1.491032,20.590977,,,1.935006,13.016734,5.585844,4.027172,0.538025,2.756195,,0.174223,14.457242,7.883039,3.310126,,,,,,,,,4.415114,,11.925624,,2.149481,6.50472,3.82383,5.819208,,7.469754,6.594761,5.895818,1.871154,,,,,,
2006-02-06,29.878958,23.139364,3.511207,2.5391,71.707596,14.390467,1.408902,11.378227,49.773464,12.060672,,11.499029,47.55748,21.143259,0.511093,39.69482,12.996099,4.79024,9.208946,6.398619,9.548854,10.306884,5.918185,5.206397,-0.736764,,8.535574,1.211943,-1.782032,10.277924,,0.547527,21.953598,2.66395,2.017895,1.24,5.72653,12.543674,1.956934,,6.073314,10.251317,2.08315,3.911841,49.439312,8.573565,1.678238,23.929232,20.489225,10.484522,0.164349,11.548668,2.655033,1.981138,4.825997,,2.750053,4.433591,0.490509,3.387206,,1.527697,20.841749,,,1.860006,12.934872,6.006284,4.008352,0.565316,2.859552,,0.176428,14.457242,7.755069,3.392111,,,,,,,,,4.337656,,11.52957,,2.231522,6.722201,3.891309,5.583295,,7.51906,7.098528,6.198166,1.925234,,,,,,
2006-02-07,29.622019,23.086349,3.490368,2.543485,71.540039,14.312037,1.44768,11.681195,49.821873,12.138986,,11.734309,47.255344,20.958591,0.517365,39.806152,13.050362,4.745049,9.108411,6.714599,9.60891,10.348112,5.972984,5.230842,-0.733941,,8.683761,1.323244,-1.767425,11.012058,,0.58071,21.953598,3.070315,1.980526,1.27,5.530192,12.543674,1.970914,,6.183739,10.398821,2.02833,4.296945,49.290615,8.599785,1.687118,24.890242,19.883038,10.484522,0.174182,11.390467,2.751579,1.942481,4.825997,,2.876979,4.519403,0.546249,3.412296,,1.564362,20.479525,,,1.875005,12.825714,6.186474,4.290632,0.549722,2.825099,,0.181942,14.457242,7.934228,3.258885,,,,,,,,,4.415114,,11.177522,,2.313564,6.741972,3.958789,5.858527,,7.494407,7.281716,6.311548,1.946865,,,,,,
2006-02-08,29.291655,22.927319,3.479951,2.46455,71.316635,14.1748,1.434754,11.546541,49.579781,12.029341,,11.616671,46.711475,20.589282999999998,0.507958,39.49995,13.104627,4.609476,9.24916,6.714599,9.488798,10.1832,5.890785,5.157513,-0.731118,,8.417022,1.347977,-1.679784,10.802303,,0.58071,22.25433,3.296073,1.980526,1.25,5.333853,12.348551,1.915,,6.128526,10.214445,2.08315,4.1347950000000004,48.324139,8.494908,1.660479,24.730082,19.931528,10.415996,0.167159,11.390467,2.606761,1.932817,4.715479,,2.792362,4.290574,0.529527,3.337025,,1.601026,20.089437,,,1.815005,12.798425,6.336628,4.064809,0.545822,2.790646,,0.178633,14.457242,7.729474,3.187149,,,,,,,,,4.144011,,10.781467,,2.264339,6.643115,3.733858,5.77989,,7.445102,6.869543,6.12258,1.914417,,,,,,
2006-02-09,29.199896,22.980326,3.511207,2.455778,71.540039,14.135588,1.408902,11.984168,49.579781,12.10766,,11.734309,46.741688,20.589282999999998,0.498551,39.973183,13.186024,4.496499,9.128518,6.675103,9.548854,10.224428,6.000381,5.157513,-0.736764,,8.446659,1.26141,-1.708998,10.540114,,0.605598,22.25433,3.20577,1.980526,1.24,5.432023,12.348551,1.887044,,6.128526,10.251317,2.02833,4.033452,48.510006,8.442471,1.616081,24.249569,19.543566,10.895678,0.168563,11.706871,2.47803,1.913489,4.715479,,2.778259,4.290574,0.546249,3.286845,,1.588805,20.200891,,,1.830006,12.689272,6.126409,4.04599,0.545822,2.738968,,0.178633,14.457242,8.062198,3.166653,,,,,,,,,4.298927,,10.86948,,2.264339,6.741972,3.643886,5.77989,,7.420449,6.823747,6.160373,1.903601,,,,,,
2006-02-10,28.924591,22.90081,3.657074,2.447008,71.651741,14.194406,1.408902,11.782188,49.628204,12.154649,,11.469626,46.53019,20.681608,0.498551,39.9175,13.457342,4.519094,9.068199,6.635604,9.638939,10.1832,5.918185,5.13307,-0.742409,,8.387385,1.286143,-1.665177,10.802303,,0.572415,21.80323,3.160618,1.980526,1.22,5.432023,12.376428,1.956934,,6.091718,10.288195,2.017366,4.1347950000000004,47.46917,8.390034,1.62496,24.153475,19.398085,11.032731,0.168563,11.548668,2.542395,1.942481,4.678639,,2.989801,4.347779,0.540675,3.311935,,1.601026,20.200891,,,1.890006,12.661982,6.036316,4.196539,0.565316,2.738968,,0.184147,14.457242,7.908634,3.207645,,,,,,,,,4.144011,,10.605444,,2.297156,6.801287,3.801337,5.819208,,7.445102,6.961136,6.235961,1.892786,,,,,,
2006-02-13,28.520817,22.874296,3.709168,2.447008,71.372498,14.194406,1.3572,11.445553,49.240864,12.091992,,11.469626,46.258263,20.496952,0.482874,39.9175,13.864319,4.473904,8.726381,6.635604,9.638939,10.141974,5.863387,5.157513,-0.745233,,8.32811,1.211943,-1.679784,10.749865,,0.530935,21.652859,3.070315,1.943158,1.2,5.268407,12.292799,1.970914,,6.110123,10.325072,1.951582,4.102865,47.952423,8.154064,1.6516,24.794146,19.616314,10.941364,0.168563,11.350916,2.494121,1.932817,4.604959,,2.792362,4.261969,0.535101,3.236664,,1.686578,19.977991,,,1.845005,12.661982,6.186474,4.347087,0.577012,2.670063,,0.194071,14.457242,7.755069,3.402358,,,,,,,,,4.144011,,10.165384,,2.461238,6.900142,3.846324,6.015804,,7.445102,6.777949,6.311548,1.914417,,,,,,
2006-02-14,28.741056,23.059841,3.823778,2.455778,71.763428,14.155192,1.370125,11.647536,49.676613,12.029341,,11.410807,46.439541,20.866268,0.49228,39.973183,14.244162,4.564286,8.847022,6.714599,9.759048,10.224428,5.945586,5.181955,-0.759347,,8.268834,1.211943,-1.650571,10.540114,,0.522639,21.80323,3.025164,1.924474,1.18,5.333853,12.320676,1.928979,,6.091718,10.398821,1.951582,4.102865,48.658695,8.232719,1.669359,25.402798,19.495073,10.964204,0.167159,11.350916,2.397575,1.942481,4.6418,,2.820568,4.290574,0.523953,3.286845,,1.78435,20.200891,,,1.890006,12.74385,6.336628,4.290632,0.577012,2.687289,,0.188557,14.457242,7.908634,3.474095,,,,,,,,,4.260198,,10.825474,,2.494055,7.078084,3.756352,6.09444,,7.642324,6.640559,6.613898,2.06584,,,,,,
2006-02-15,28.88788,23.033339,3.782101,2.46455,71.81929,14.037561,1.344275,11.849516,49.725033,12.10766,,11.057895,46.469761,21.42024,0.486009,40.08453,14.162765,4.564286,9.490443,6.714599,9.668966,10.306884,5.918185,5.279727,-0.76217,,8.32811,1.187209,-1.665177,10.880962,,0.539231,21.80323,2.980012,1.943158,1.17,5.268407,12.543674,1.928979,,6.073314,10.509449,1.940618,4.102865,47.580692,8.232719,1.704876,25.498888,19.883038,10.918519,0.164349,11.627771,2.510213,1.942481,4.715479,,2.905185,4.290574,0.512805,3.236664,,1.796572,20.312346,,,1.830006,12.689272,6.396692,4.347087,0.561418,2.790646,,0.192968,14.457242,7.857446,3.402358,,,,,,,,,4.415114,,11.001497,,2.34638,7.117625,3.778844,5.937165,,7.691629,6.732152,6.387136,2.033392,,,,,,
2006-02-16,28.942944,23.086349,3.771683,2.468935,71.81929,13.861112,1.383051,11.748526,49.676613,12.311282,,10.910848,46.711475,21.604898,0.495416,40.30722,14.081368,4.654667,9.410013,6.754097,9.879159,10.306884,5.890785,5.59749,-0.764992,,8.32811,1.174842,-1.679784,10.985839,,0.547527,21.953598,3.070315,1.943158,1.16,5.432023,12.710926,1.915,,6.110123,10.472573,1.951582,4.102865,47.357655,8.180282,1.660479,25.178555,19.689058,10.918519,0.162945,11.390467,2.46194,2.048786,4.715479,,2.876979,4.176157,0.546249,3.136302,,1.735464,20.340216,,,1.875005,12.661982,6.396692,4.252995,0.545822,2.756195,,0.192968,14.457242,7.857446,3.484344,,,,,,,,,4.376386,,10.913486,,2.198706,7.01877,3.621392,5.77989,,7.691629,6.594761,6.311548,2.000945,,,,,,
2006-02-17,28.979647,23.086349,3.782101,2.455778,72.154366,13.821898,1.383051,11.81585,49.676613,12.217303,,11.146126,47.345978,21.327915,0.486009,40.056679,14.081368,4.654667,9.570869,6.87259,9.999273,10.554247,5.918185,5.475273,-0.798866,,8.387385,1.174842,-1.694391,11.405348,,0.555823,21.953598,3.115466,1.961842,1.1,5.333853,12.906047,1.859088,,6.146931,10.472573,1.951582,4.062243,47.134624,8.258938,1.678238,24.666012,19.713305,10.849994,0.162945,11.232268,2.429757,2.058451,4.715479,,2.876979,4.233364,0.546249,3.161391,,1.747686,20.395939,,,1.920006,12.634696,6.336628,4.196539,0.538025,2.704515,,0.188557,14.457242,7.934228,3.463847,,,,,,,,,4.105282,,10.913486,,2.362788,6.959455,3.643886,5.74057,,7.666975,6.548964,6.387136,2.022577,,,,,,
2006-02-20,29.585308,23.21888,3.782101,2.486476,72.21022,13.900327,1.395977,11.849516,49.725033,12.436586,,11.234347,47.648129,21.881882,0.489145,40.195877,14.108497,4.564286,9.490443,6.951585,10.14941,10.636703,5.918185,5.475273,-0.807335,,8.476296,1.22431,-1.665177,11.352908,,0.555823,21.953598,3.160618,1.961842,1.17,5.432023,12.933922,1.901023,,6.091718,10.472573,1.940618,4.062243,47.803722,8.311378,1.704876,24.954319,19.858788,10.872837,0.164349,11.430017,2.526304,2.174419,4.752318,,2.820568,4.376383,0.557397,3.286845,,1.821015,20.590977,,,1.980006,12.661982,6.306596,4.215357,0.530228,2.721742,,0.188557,14.457242,7.985418,3.504839,,,,,,,,,4.144011,,11.001497,,2.379197,7.196712,3.598899,5.77989,,7.666975,6.961136,6.689486,2.098288,,,,,,
2006-02-21,29.585308,23.192375,3.782101,2.486476,72.377769,13.861112,1.370125,11.108923,49.725033,12.718526,,11.440214,47.376198,22.251198,0.489145,40.056679,14.081368,4.519094,9.731726,6.912088,10.059328,10.595476,5.863387,5.475273,-0.810158,,8.150285,1.22431,-1.60675,11.484004,,0.564119,21.953598,3.070315,1.943158,1.23,5.3993,12.906047,1.887044,,5.944487,10.546322,1.940618,3.899754,48.658695,8.390034,1.704876,24.794146,20.271,10.872837,0.164349,11.311368,2.638942,2.145427,4.825997,,2.989801,4.404988,0.546249,3.286845,,1.808793,20.786024,,,2.040007,12.689272,6.306596,4.17772,0.557519,2.704515,,0.195173,14.457242,7.934228,3.484344,,,,,,,,,4.182739,,10.737461,,2.412014,7.35488,3.531419,5.937165,,7.593016,7.098528,6.689486,2.087473,,,,,,
2006-02-22,29.787197,23.192375,3.802939,2.477705,72.377769,13.78269,1.383051,11.142583,49.676613,12.655869,,11.234347,47.376198,22.435858,0.489145,39.77832,14.081368,4.519094,9.812151,6.833093,10.089355,10.595476,5.863387,5.45083,-0.818626,,8.09101,1.249043,-1.650571,11.6151,,0.564119,21.80323,3.115466,1.961842,1.2,5.333853,12.906047,1.928979,,5.944487,10.620071,1.940618,3.879442,48.02676,8.468688,1.722636,24.826183,20.513475,10.964204,0.164349,11.350916,2.703306,2.155091,4.862836,,2.989801,4.433591,0.551822,3.311935,,1.845458,20.869614,,,1.995006,12.771138,6.186474,4.271813,0.557519,2.738968,,0.201789,14.457242,7.959823,3.504839,,,,,,,,,4.182739,,10.64945,,2.412014,7.532818,3.598899,5.976484,,7.617671,7.648092,7.105217,2.184815,,,,,,
2006-02-23,30.301085,23.35141,3.990482,2.521558,72.936234,13.91993,1.383051,11.714862,49.967106,13.188416,,11.322578,48.524342,23.082155,0.498551,40.502068,14.434081,4.564286,10.133861,7.030581,10.389633,10.471795,5.972984,5.646376,-0.863792,,8.298471,1.199576,-1.60675,11.798635,,0.605598,22.103964,3.250922,1.980526,1.19,5.62836,12.961799,1.928979,,6.165335,10.656947,1.951582,3.940377,43.677582,8.521128,1.695997,25.018383,21.289402,11.21127,0.168563,11.271818,2.622851,2.087443,4.936517,,2.989801,4.376383,0.551822,3.311935,,1.85768,21.203979,,,1.980006,13.071311,6.216504,4.30945,0.549722,2.670063,,0.209509,14.457242,8.11339,3.463847,,,,,,,,,4.182739,,10.693455,,2.395605,7.572362,3.688871,5.74057,,7.71628,7.602294,7.143009,2.184815,,,,,,
2006-02-24,30.246016,23.324903,3.990482,2.578568,73.662178,14.057169,1.383051,11.81585,49.967106,13.1571,,11.263759,48.886909,23.266819,0.511093,41.03096,14.298427,4.609476,10.234397,7.109575,10.389633,10.430567,6.000381,5.67082,-0.852501,,8.298471,1.174842,-1.60675,12.113265,,0.597302,22.103964,3.250922,1.943158,1.16,5.890144,12.906047,1.901023,,6.312566,10.509449,1.940618,3.940377,44.198002,8.521128,1.64272,24.826183,21.192406,11.024804,0.167159,11.19272,2.815944,2.01013,4.936517,,2.93339,4.319176,0.540675,3.286845,,1.833236,21.148249,,,1.950006,12.853006,6.156443,4.271813,0.541924,2.704515,,0.203995,14.457242,7.985418,3.453598,,,,,,,,,4.144011,,10.605444,,2.297156,7.236251,3.576406,5.74057,,7.691629,7.648092,6.878453,2.163183,,,,,,
2006-02-27,30.301085,23.404421,4.032156,2.618036,74.220695,14.076775,1.421828,11.849516,50.209202,13.047451,,11.469626,49.189045,22.620512,0.514229,41.782551,14.406949,4.473904,10.495789,7.307064,10.539773,10.224428,6.000381,5.744149,-0.855324,,8.209559,1.174842,-1.621356,11.982165,,0.613894,22.705429,3.47668,1.943158,1.17,5.791976,12.933922,1.984891,,6.330969,10.656947,1.940618,3.960687,44.718414,8.390034,1.678238,25.402798,21.240908,11.187963,0.164349,10.836763,2.767671,1.990802,4.973357,,3.074418,4.376383,0.496083,3.311935,,1.796572,21.231831,,,1.950006,13.125886,6.306596,4.215357,0.58481,2.825099,,0.197379,14.457242,8.420522,3.28963,,,,,,,,,4.182739,,10.957492,,2.264339,7.453736,3.621392,5.543975,,7.666975,7.464903,6.84066,2.098288,,,,,,
2006-02-28,30.099203,23.536938,3.875873,2.525944,74.611626,14.017962,1.383051,11.546541,50.306065,13.047451,,11.146126,49.037983,23.082155,0.504822,41.448521,14.515479,4.564286,10.174079,7.307064,10.629858,10.265656,5.945586,5.719706,-0.841209,,8.298471,1.150109,-1.621356,11.588881,,0.62219,22.705429,3.47668,1.924474,1.17,5.530192,12.933922,1.984891,,6.312566,10.620071,1.918691,3.757575,44.346691,8.757099,1.660479,25.56296,21.168158,11.257887,0.162945,10.678561,2.719397,2.029458,4.899677,,2.905185,4.347779,0.484935,3.286845,,1.772129,21.148249,,,1.920006,13.289623,6.306596,4.422361,0.557519,2.876778,,0.199584,14.457242,8.369332,3.176901,,,,,,,,,4.298927,,11.793606,,2.297156,7.137396,3.598899,5.229423,,7.71628,7.281716,6.651692,2.044208,,,,,,
2006-03-01,29.732136,23.616463,3.927969,2.5391,74.108994,13.978743,1.395977,11.546541,50.112373,13.392049,,11.234347,48.947353,22.897499,0.501687,41.699039,14.461216,4.519094,10.495789,7.228066,10.509746,10.265656,6.02778,5.744149,-0.849678,,8.239199,1.174842,-1.650571,11.30047,,0.638781,22.705429,3.47668,1.905789,1.18,5.759253,12.989674,1.970914,,6.349374,10.620071,1.830979,3.83882,43.566074,8.757099,1.660479,25.883307,21.531876,11.024804,0.164349,10.994967,2.799852,2.087443,4.862836,,2.961596,4.347779,0.496083,3.261755,,1.759907,20.813883,,,1.905006,13.235044,6.246534,4.384724,0.569215,2.997361,,0.195173,14.457242,8.446116,3.156404,,,,,,,,,4.415114,,11.52957,,2.297156,7.21648,3.733858,5.34738,,7.691629,7.510701,6.689486,1.990129,,,,,,
2006-03-02,29.842255,23.563448,3.886292,2.591724,74.220695,14.037561,1.395977,11.647536,50.112373,13.642653,,11.646078,49.189045,22.528185,0.501687,41.810371,14.461216,4.496499,10.696855,7.188571,10.509746,10.306884,6.02778,5.817478,-0.849678,,8.268834,1.199576,-1.723605,11.431563,,0.680261,22.555063,3.47668,1.943158,1.18,5.791976,13.212675,1.956934,,6.459799,10.620071,1.841943,3.859131,43.603241,8.73088,1.63384,26.299736,21.701603,11.187963,0.16154,11.548668,2.799852,2.058451,4.973357,,3.074418,4.376383,0.507231,3.311935,,1.747686,20.925341,,,1.905006,13.262332,6.306596,4.554091,0.557519,3.255754,,0.195173,14.457242,8.574085,3.176901,,,,,,,,,4.64749,,11.837611,,2.362788,7.137396,3.913802,5.701252,,7.691629,7.785483,6.727278,1.946865,,,,,,
2006-03-03,29.787197,23.589951,3.886292,2.578568,73.718086,13.95914,1.395977,11.479219,49.773464,13.58,,11.793127,49.037983,22.528185,0.504822,42.033077,14.379822,4.496499,10.455573,7.149073,10.329581,10.306884,6.02778,5.67082,-0.852501,,8.239199,1.22431,-1.665177,11.851072,,0.663669,22.555063,3.47668,1.924474,1.24,5.72653,13.184802,1.970914,,6.533414,10.435697,1.830979,3.859131,43.603241,8.678439,1.669359,26.107536,21.313644,11.257887,0.157326,11.509121,2.783762,2.000465,4.752318,,3.102625,4.376383,0.507231,3.286845,,1.808793,20.674574,,,1.890006,13.398776,6.396692,4.798732,0.557519,3.221302,,0.192968,14.457242,8.190171,3.166653,,,,,,,,,4.879864,,11.617581,,2.329973,6.761744,3.868817,5.661932,,7.666975,7.785483,6.878453,1.968497,,,,,,
2006-03-06,29.511894,23.775499,3.855035,2.613651,73.88562,14.135588,1.383051,11.445553,50.063957,13.392049,,11.734309,48.494133,22.158871,0.498551,42.22794,14.352689,4.519094,10.334931,7.030581,10.389633,10.306884,6.02778,5.719706,-0.846855,,8.239199,1.211943,-1.650571,11.746196,,0.680261,22.404703,3.341226,1.943158,1.19,5.72653,13.045424,1.942957,,6.294163,10.472573,1.830979,3.920065,44.569725,8.599785,1.669359,25.883307,21.192406,11.39774,0.157326,11.311368,2.751579,1.952145,4.789158,,2.989801,4.376383,0.512805,3.311935,,1.796572,20.841749,,,1.920006,13.53522,6.636943,4.855188,0.573114,3.204076,,0.18966,14.457242,8.138983,3.176901,,,,,,,,,4.802405,,11.52957,,2.280747,6.979227,3.711365,5.661932,,7.642324,7.83128,6.916248,1.979313,,,,,,
2006-03-07,29.089771,23.642962,3.792521,2.525944,74.053177,13.939532,1.344275,11.378227,49.773464,13.047451,,11.763721,47.376198,22.066542,0.49228,42.088753,14.081368,4.654667,10.274611,6.912088,10.29955,10.224428,6.02778,5.573046,-0.835564,,7.942824,1.162476,-1.650571,11.405348,,0.655373,22.404703,3.20577,1.924474,1.17,5.661084,12.850302,1.887044,,6.2573549999999996,10.398821,1.830979,3.899754,43.677582,8.547345,1.616081,25.851263,20.634716,10.954884,0.157326,11.153169,2.687215,1.942481,4.715479,,2.820568,4.290574,0.518379,3.186483,,1.735464,20.312346,,,1.875005,13.125886,6.456754,4.761095,0.557519,3.135171,,0.181942,14.457242,7.985418,3.012932,,,,,,,,,4.64749,,11.397552,,,6.880371,3.711365,5.701252,,7.543714,7.464903,6.576103,1.936049,,,,,,
2006-03-08,28.88788,23.669472,3.823778,2.512788,73.997322,13.998349,1.331348,11.445553,49.628204,13.078777,,11.763721,47.587688,22.343534,0.482874,41.866051,13.999971,4.609476,10.194182,6.754097,10.119384,10.100744,5.945586,5.573046,-0.838387,,7.972461,1.100641,-1.665177,10.854744,,0.597302,22.103964,3.296073,1.924474,1.15,5.562916,12.822429,1.887044,,6.073314,10.066942,1.820015,3.777887,43.974964,8.73088,1.545044,24.858213,20.004274,10.745107,0.154516,11.153169,2.703306,1.913489,4.678639,,2.750053,4.261969,0.523953,3.136302,,1.698799,20.061575,,,1.815005,13.044024,6.546848,4.610547,0.557519,2.894004,,0.180839,14.457242,7.678286,3.043677,,,,,,,,,4.608758,,11.221528,,2.083848,6.781516,3.621392,5.150785,,7.445102,7.052731,6.424929,1.925234,,,,,,
2006-03-09,28.924591,23.563448,3.761263,2.508402,74.053177,13.998349,1.344275,11.209911,49.482937,13.172757,,12.087218,47.738777,22.528185,0.49228,41.949566,14.157593,4.609476,10.415358,6.951585,10.059328,9.935835,5.972984,5.499717,-0.829918,,7.942824,1.113009,-1.650571,11.064498,,,21.953598,3.792742,1.943158,1.14,5.530192,12.961799,1.84511,,5.944487,10.140694,1.820015,3.798198,44.086491,8.835753,1.536165,24.281609,20.174007,10.978189,0.154516,11.19272,2.687215,1.923153,4.825997,,2.820568,4.176157,0.540675,3.061031,,1.698799,20.03372,,,1.860006,13.316912,6.576881,4.554091,0.55362,2.91123,,0.191866,14.457242,7.780664,3.115413,,,,,,,,,4.64749,,11.353545,,2.051032,6.939682,3.621392,5.3867,,7.469754,6.869543,6.424929,1.957681,,,,,,
2006-03-10,28.869537,23.722488,3.740426,2.468935,73.997322,14.096376,1.331348,11.310901,49.482937,13.141427,,11.940171,47.678337,22.158871,0.495416,42.311436,14.157593,4.925813,10.395255,6.912088,9.999273,10.059519,,5.45083,-0.829918,,7.942824,1.113009,-1.650571,11.326686,,0.613894,21.953598,3.973349,1.924474,1.14,5.955592,12.822429,1.859088,,5.962891,10.10382,1.798087,3.676331,44.049313,8.861972,1.509526,24.249569,20.198261,11.048115,0.154516,11.350916,2.671124,1.923153,4.678639,,2.806464,4.204761,0.579693,3.03594,,1.674356,19.810806,,,1.860006,13.207755,6.456754,4.497636,0.549722,3.031814,,0.186352,14.457242,7.857446,3.381863,,,,,,,,,4.570031,,11.441558,,2.06744,6.840829,3.778844,5.34738,,7.420449,7.144326,6.311548,1.925234,,,,,,
2006-03-13,28.924591,23.642962,3.761263,2.46455,74.33242,14.233616,1.3572,11.613873,49.482937,13.110104,,12.116628,47.617912,22.712841,0.49228,42.339287,14.467206,5.151767,10.314825,6.991084,10.089355,10.141974,5.972984,5.475273,-0.827095,,8.298471,1.125375,-1.650571,11.195593,,0.638781,22.103964,4.289411,1.924474,1.15,6.086483,12.822429,1.873066,,6.091718,10.140694,1.787123,3.737263,45.313171,8.757099,1.545044,24.986359,20.271,11.071426,0.154516,11.430017,2.767671,2.000465,4.715479,,2.806464,4.261969,0.59084,3.086121,,1.698799,20.061575,,,1.905006,13.235044,6.486784,4.591729,0.55362,3.221302,,0.187455,14.457242,8.011011,3.361367,,,,,,,,,4.608758,,11.925624,,2.280747,7.058313,3.756352,5.3867,,7.445102,7.510701,6.576103,1.957681,,,,,,
2006-03-14,28.72271,23.536938,3.834196,2.455778,74.164856,14.096376,1.318423,11.243576,49.434536,13.078777,,12.263674,47.285549,22.528185,0.495416,41.754704,14.467206,5.151767,10.174079,7.188571,10.209468,10.306884,5.972984,5.328614,-0.841209,,8.150285,1.150109,-1.650571,11.195593,,0.597302,22.103964,3.837895,1.905789,1.17,6.413713,12.710926,1.901023,,6.036508,10.030069,1.776159,3.635708,45.573387,8.678439,1.580563,25.627033,20.852936,10.721798,0.15873,11.588219,2.767671,2.029458,4.678639,,2.806464,4.319176,0.579693,3.061031,,1.674356,20.284489,,,1.845005,13.016734,6.306596,4.83637,0.55362,3.135171,,0.185249,14.457242,7.857446,3.351118,,,,,,,,,4.531301,,12.013636,,2.16589,7.275795,3.82383,5.190105,,7.420449,7.190122,6.538311,1.946865,,,,,,
2006-03-15,29.310017,23.748991,3.907131,2.504017,74.667458,14.135588,1.331348,11.782188,49.628204,13.454699,,12.587175,47.950264,23.082155,0.49228,41.977402,14.720518,4.971004,10.455573,7.188571,10.269524,10.100744,6.02778,5.524159,-0.863792,,8.32811,1.162476,-1.650571,11.090716,,0.613894,22.25433,3.837895,1.887105,1.17,6.47916,12.683049,1.942957,,6.018102,10.140694,1.776159,3.51384,46.16814,8.73088,1.598322,26.043467,20.804445,10.954884,0.155921,11.785971,2.880308,2.087443,4.789158,,2.750053,4.347779,0.574119,3.111211,,1.711021,20.953197,,,1.860006,13.098602,6.426725,4.855188,0.569215,3.204076,,0.185249,14.457242,7.883039,3.463847,,,,,,,,,4.64749,,12.057642,,2.16589,7.35488,3.733858,5.190105,,7.494407,7.419107,6.689486,1.979313,,,,,,
2006-03-16,29.310017,23.722488,3.907131,2.512788,74.388245,14.057169,1.344275,11.782188,49.676613,13.454699,,12.675406,48.163658,23.913116,0.511093,42.033077,15.142717,5.016194,10.616428,7.070076,10.29955,10.1832,5.972984,5.524159,-0.852501,,8.387385,1.150109,-1.635964,10.959622,,0.630485,22.555063,3.747591,1.924474,1.17,6.413713,12.794553,1.942957,,6.128526,10.10382,1.776159,3.656019,46.019451,8.652221,1.589442,25.691093,20.464981,10.908264,0.154516,11.627771,2.944672,2.126099,4.752318,,2.764157,4.376383,0.557397,3.136302,,1.711021,20.953197,,,1.845005,13.153177,6.516819,4.704639,0.577012,3.428017,,0.184147,14.457242,7.755069,3.484344,,,,,,,,,4.686218,,12.321678,,,7.295567,3.711365,5.3867,,7.51906,7.602294,6.651692,1.968497,,,,,,
